Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Power Score,Sun Score,Irradiance/100,Efficiency(%)
03:01:50,5.1620,0.0093,4.6942,1.5763,95.22,96.02,404.0,0.05,0.5,40.4,4.04,0.01
03:02:00,5.1620,0.0090,4.6944,1.5763,95.22,96.02,404.0,0.05,0.5,40.4,4.04,0.01
03:02:10,5.1620,0.0429,4.6950,1.5764,95.24,96.03,404.0,0.22,2.4,40.4,4.04,0.05
03:02:20,3.9630,0.3203,4.6985,1.5773,95.31,96.09,404.0,1.27,13.7,40.4,4.04,0.31
03:02:30,5.1620,0.0091,4.6986,1.5773,95.31,96.09,403.0,0.05,0.5,40.3,4.03,0.01
03:02:40,5.1600,0.0510,4.6994,1.5775,95.32,96.10,403.0,0.26,2.8,40.3,4.03,0.06
03:02:50,4.1680,0.2373,4.7021,1.5781,95.38,96.14,404.0,0.99,10.7,40.4,4.04,0.24
03:03:00,5.1620,0.0091,4.7023,1.5781,95.38,96.14,403.0,0.05,0.5,40.3,4.03,0.01
03:03:10,5.1610,0.0551,4.7030,1.5783,95.40,96.15,402.0,0.28,3.0,40.2,4.02,0.07
03:03:20,4.1060,0.2111,4.7055,1.5789,95.45,96.18,402.0,0.87,9.4,40.2,4.02,0.21
03:03:30,5.1630,0.0092,4.7056,1.5789,95.45,96.18,403.0,0.05,0.5,40.3,4.03,0.01
03:03:40,5.1620,0.0091,4.7057,1.5789,95.45,96.19,403.0,0.05,0.5,40.3,4.03,0.01
03:03:50,3.4010,0.2506,4.7081,1.5796,95.50,96.23,401.0,0.85,9.2,40.1,4.01,0.21
03:04:00,5.1630,0.0091,4.7082,1.5797,95.50,96.23,402.0,0.05,0.5,40.2,4.02,0.01
03:04:10,5.1630,0.0091,4.7083,1.5797,95.51,96.23,402.0,0.05,0.5,40.2,4.02,0.01
03:04:20,5.1630,0.0116,4.7085,1.5797,95.51,96.23,401.0,0.06,0.6,40.1,4.01,0.01
03:04:30,3.5100,0.2548,4.7110,1.5804,95.56,96.28,401.0,0.89,9.6,40.1,4.01,0.22
03:04:40,5.1630,0.0091,4.7111,1.5804,95.56,96.28,400.0,0.05,0.5,40.0,4.0,0.01
03:04:50,5.1620,0.0234,4.7115,1.5805,95.57,96.28,400.0,0.12,1.3,40.0,4.0,0.03
03:05:00,3.7740,0.2662,4.7143,1.5812,95.63,96.33,399.0,1.0,10.8,39.9,3.99,0.25
03:05:10,5.1630,0.0090,4.7144,1.5813,95.63,96.33,399.0,0.05,0.5,39.9,3.99,0.01
03:05:20,5.1630,0.0091,4.7145,1.5813,95.63,96.33,400.0,0.05,0.5,40.0,4.0,0.01
03:05:30,3.5640,0.1680,4.7162,1.5818,95.66,96.36,398.0,0.6,6.5,39.8,3.98,0.15
03:05:40,5.1630,0.0091,4.7163,1.5818,95.67,96.36,398.0,0.05,0.5,39.8,3.98,0.01
03:05:50,5.1630,0.0091,4.7164,1.5818,95.67,96.36,398.0,0.05,0.5,39.8,3.98,0.01
03:06:00,5.1630,0.0092,4.7166,1.5818,95.67,96.36,397.0,0.05,0.5,39.7,3.97,0.01
03:06:10,5.1630,0.0092,4.7167,1.5819,95.68,96.36,395.0,0.05,0.5,39.5,3.95,0.01
03:06:20,2.3460,0.1169,4.7175,1.5822,95.69,96.38,393.0,0.27,2.9,39.3,3.93,0.07
03:06:30,4.6170,0.1867,4.7199,1.5827,95.74,96.42,391.0,0.86,9.3,39.1,3.91,0.22
03:06:40,5.0360,0.1584,4.7221,1.5832,95.78,96.44,391.0,0.8,8.6,39.1,3.91,0.2
03:06:50,5.1580,0.0502,4.7228,1.5833,95.80,96.45,390.0,0.26,2.8,39.0,3.9,0.07
03:07:00,5.1630,0.0090,4.7229,1.5833,95.80,96.45,390.0,0.05,0.5,39.0,3.9,0.01
03:07:10,5.1630,0.0092,4.7231,1.5833,95.80,96.45,389.0,0.05,0.5,38.9,3.89,0.01
03:07:20,5.1640,0.0092,4.7232,1.5834,95.81,96.46,389.0,0.05,0.5,38.9,3.89,0.01
03:07:30,5.1640,0.0092,4.7233,1.5834,95.81,96.46,388.0,0.05,0.5,38.8,3.88,0.01
03:07:40,5.1640,0.0092,4.7234,1.5834,95.81,96.46,389.0,0.05,0.5,38.9,3.89,0.01
03:07:50,5.1640,0.0091,4.7236,1.5834,95.81,96.46,387.0,0.05,0.5,38.7,3.87,0.01
03:08:00,5.1640,0.0091,4.7237,1.5835,95.82,96.46,386.0,0.05,0.5,38.6,3.86,0.01
03:08:10,5.1640,0.0091,4.7238,1.5835,95.82,96.46,386.0,0.05,0.5,38.6,3.86,0.01
03:08:20,5.1640,0.0091,4.7240,1.5835,95.82,96.46,387.0,0.05,0.5,38.7,3.87,0.01
03:08:30,5.1640,0.0091,4.7241,1.5835,95.83,96.47,387.0,0.05,0.5,38.7,3.87,0.01
03:08:40,5.1640,0.0091,4.7242,1.5836,95.83,96.47,385.0,0.05,0.5,38.5,3.85,0.01
03:08:50,5.1640,0.0091,4.7244,1.5836,95.83,96.47,386.0,0.05,0.5,38.6,3.86,0.01
03:09:00,5.1640,0.0090,4.7245,1.5836,95.83,96.47,386.0,0.05,0.5,38.6,3.86,0.01
03:09:10,3.3000,0.1515,4.7259,1.5840,95.86,96.50,385.0,0.5,5.4,38.5,3.85,0.13
03:09:20,2.4040,0.2447,4.7275,1.5847,95.89,96.54,387.0,0.59,6.4,38.7,3.87,0.15
03:09:30,2.1330,0.0705,4.7279,1.5849,95.90,96.55,388.0,0.15,1.6,38.8,3.88,0.04
03:09:40,2.5040,0.1913,4.7293,1.5854,95.93,96.58,387.0,0.48,5.2,38.7,3.87,0.12
03:09:50,3.0520,0.2273,4.7312,1.5861,95.97,96.62,386.0,0.69,7.5,38.6,3.86,0.18
03:10:00,3.6050,0.1924,4.7331,1.5866,96.01,96.65,385.0,0.69,7.5,38.5,3.85,0.18
03:10:10,4.3730,0.1975,4.7355,1.5872,96.06,96.69,385.0,0.86,9.3,38.5,3.85,0.22
03:10:20,5.0540,0.1329,4.7374,1.5875,96.09,96.71,382.0,0.67,7.2,38.2,3.82,0.17
03:10:30,5.1640,0.0279,4.7378,1.5876,96.10,96.71,381.0,0.14,1.5,38.1,3.81,0.04
03:10:40,5.1640,0.0092,4.7379,1.5876,96.11,96.72,380.0,0.05,0.5,38.0,3.8,0.01
03:10:50,5.1640,0.0091,4.7380,1.5877,96.11,96.72,378.0,0.05,0.5,37.8,3.78,0.01
03:11:00,5.1640,0.0091,4.7382,1.5877,96.11,96.72,377.0,0.05,0.5,37.7,3.77,0.01
03:11:10,5.1640,0.0090,4.7383,1.5877,96.11,96.72,375.0,0.05,0.5,37.5,3.75,0.01
03:11:20,5.1640,0.0091,4.7384,1.5877,96.12,96.72,374.0,0.05,0.5,37.4,3.74,0.01
03:11:30,5.1640,0.0092,4.7386,1.5878,96.12,96.72,372.0,0.05,0.5,37.2,3.72,0.01
03:11:40,5.1640,0.0176,4.7388,1.5878,96.12,96.73,371.0,0.09,1.0,37.1,3.71,0.02
03:11:50,4.6490,0.1385,4.7406,1.5882,96.16,96.75,371.0,0.64,6.9,37.1,3.71,0.17
03:12:00,3.5430,0.1646,4.7422,1.5887,96.19,96.78,371.0,0.58,6.3,37.1,3.71,0.15
03:12:10,2.6990,0.1410,4.7433,1.5890,96.21,96.80,372.0,0.38,4.1,37.2,3.72,0.1
03:12:20,2.2740,0.2220,4.7447,1.5897,96.24,96.84,372.0,0.5,5.4,37.2,3.72,0.13
03:12:30,3.1430,0.2828,4.7472,1.5904,96.29,96.89,374.0,0.89,9.6,37.4,3.74,0.24
03:12:40,5.1640,0.0091,4.7473,1.5905,96.30,96.89,368.0,0.05,0.5,36.8,3.68,0.01
03:12:50,5.1640,0.0092,4.7474,1.5905,96.30,96.89,372.0,0.05,0.5,37.2,3.72,0.01
03:13:00,5.1640,0.0092,4.7476,1.5905,96.30,96.89,372.0,0.05,0.5,37.2,3.72,0.01
03:13:10,5.1640,0.0091,4.7477,1.5905,96.30,96.89,372.0,0.05,0.5,37.2,3.72,0.01
03:13:20,5.1640,0.0092,4.7478,1.5906,96.31,96.89,371.0,0.05,0.5,37.1,3.71,0.01
03:13:30,5.1640,0.0091,4.7479,1.5906,96.31,96.90,370.0,0.05,0.5,37.0,3.7,0.01
03:13:40,5.1650,0.0091,4.7481,1.5906,96.31,96.90,366.0,0.05,0.5,36.6,3.66,0.01
03:13:50,5.1640,0.0092,4.7482,1.5906,96.31,96.90,364.0,0.05,0.5,36.4,3.64,0.01
03:14:00,5.1640,0.0091,4.7483,1.5907,96.32,96.90,363.0,0.05,0.5,36.3,3.63,0.01
03:14:10,5.1650,0.0091,4.7485,1.5907,96.32,96.90,361.0,0.05,0.5,36.1,3.61,0.01
03:14:20,5.1640,0.0375,4.7490,1.5908,96.33,96.91,362.0,0.19,2.1,36.2,3.62,0.05
03:14:30,2.7330,0.1626,4.7502,1.5913,96.36,96.94,364.0,0.44,4.8,36.4,3.64,0.12
03:14:40,3.7500,0.2333,4.7527,1.5919,96.41,96.98,365.0,0.87,9.4,36.5,3.65,0.24
03:14:50,5.1640,0.0092,4.7528,1.5919,96.41,96.98,365.0,0.05,0.5,36.5,3.65,0.01
03:15:00,5.1650,0.0091,4.7529,1.5920,96.41,96.98,365.0,0.05,0.5,36.5,3.65,0.01
03:15:10,5.1650,0.0091,4.7531,1.5920,96.41,96.98,366.0,0.05,0.5,36.6,3.66,0.01
03:15:20,5.1650,0.0092,4.7532,1.5920,96.42,96.98,366.0,0.05,0.5,36.6,3.66,0.01
03:15:30,5.1650,0.0091,4.7533,1.5920,96.42,96.98,366.0,0.05,0.5,36.6,3.66,0.01
03:15:40,5.1650,0.0090,4.7535,1.5921,96.42,96.98,365.0,0.05,0.5,36.5,3.65,0.01
03:15:50,5.1650,0.0090,4.7536,1.5921,96.42,96.99,363.0,0.05,0.5,36.3,3.63,0.01
03:16:00,5.1650,0.0091,4.7537,1.5921,96.43,96.99,313.0,0.05,0.5,31.3,3.13,0.02
03:16:10,5.1650,0.0090,4.7538,1.5921,96.43,96.99,306.0,0.05,0.5,30.6,3.06,0.02
03:16:20,5.1650,0.0092,4.7540,1.5922,96.43,96.99,242.0,0.05,0.5,24.2,2.42,0.02
03:16:30,4.5060,0.0665,4.7548,1.5923,96.45,97.00,256.0,0.3,3.2,25.6,2.56,0.12
03:16:40,5.1650,0.0090,4.7549,1.5924,96.45,97.00,265.0,0.05,0.5,26.5,2.65,0.02
03:16:50,2.0980,0.0556,4.7553,1.5925,96.46,97.01,276.0,0.12,1.3,27.6,2.76,0.04
03:17:00,5.1650,0.0088,4.7554,1.5925,96.46,97.01,298.0,0.05,0.5,29.8,2.98,0.02
03:17:10,5.1650,0.0091,4.7555,1.5926,96.46,97.02,331.0,0.05,0.5,33.1,3.31,0.01
03:17:20,5.1650,0.0092,4.7557,1.5926,96.47,97.02,342.0,0.05,0.5,34.2,3.42,0.01
03:17:30,3.5840,0.1814,4.7575,1.5931,96.50,97.05,345.0,0.65,7.0,34.5,3.45,0.19
03:17:40,2.9510,0.1981,4.7591,1.5937,96.54,97.08,335.0,0.58,6.3,33.5,3.35,0.17
03:17:50,5.1650,0.0091,4.7592,1.5937,96.54,97.08,323.0,0.05,0.5,32.3,3.23,0.02
03:18:00,5.1650,0.0092,4.7593,1.5937,96.54,97.08,341.0,0.05,0.5,34.1,3.41,0.01
03:18:10,3.2240,0.1614,4.7608,1.5941,96.57,97.11,350.0,0.52,5.6,35.0,3.5,0.15
03:18:20,2.0520,0.1324,4.7615,1.5945,96.59,97.13,351.0,0.27,2.9,35.1,3.51,0.08
03:18:30,5.1650,0.0090,4.7617,1.5945,96.59,97.14,339.0,0.05,0.5,33.9,3.39,0.01
03:18:40,5.1540,0.0419,4.7623,1.5947,96.60,97.14,260.0,0.22,2.4,26.0,2.6,0.08
03:18:50,3.7890,0.1213,4.7635,1.5950,96.63,97.16,242.0,0.46,5.0,24.2,2.42,0.19
03:19:00,5.1650,0.0088,4.7637,1.5950,96.63,97.17,300.0,0.05,0.5,30.0,3.0,0.02
03:19:10,5.1650,0.0092,4.7638,1.5950,96.63,97.17,215.0,0.05,0.5,21.5,2.15,0.02
03:19:20,5.1650,0.0092,4.7639,1.5951,96.63,97.17,276.0,0.05,0.5,27.6,2.76,0.02
03:19:30,5.1650,0.0091,4.7641,1.5951,96.64,97.17,322.0,0.05,0.5,32.2,3.22,0.02
03:19:40,5.1650,0.0091,4.7642,1.5951,96.64,97.17,294.0,0.05,0.5,29.4,2.94,0.02
03:19:50,5.1630,0.0087,4.7643,1.5951,96.64,97.17,313.0,0.04,0.4,31.3,3.13,0.01
03:20:00,4.3690,0.1682,4.7664,1.5956,96.68,97.20,345.0,0.73,7.9,34.5,3.45,0.21
03:20:10,2.6110,0.1700,4.7676,1.5961,96.71,97.23,313.0,0.44,4.8,31.3,3.13,0.14
03:20:20,5.1560,0.0526,4.7684,1.5962,96.72,97.24,310.0,0.27,2.9,31.0,3.1,0.09
03:20:30,5.1650,0.0091,4.7685,1.5963,96.73,97.24,334.0,0.05,0.5,33.4,3.34,0.01
03:20:40,5.1650,0.0092,4.7686,1.5963,96.73,97.24,330.0,0.05,0.5,33.0,3.3,0.02
03:20:50,5.1650,0.0091,4.7687,1.5963,96.73,97.24,343.0,0.05,0.5,34.3,3.43,0.01
03:21:00,5.1650,0.0092,4.7689,1.5963,96.73,97.25,346.0,0.05,0.5,34.6,3.46,0.01
03:21:10,5.1650,0.0092,4.7690,1.5964,96.74,97.25,344.0,0.05,0.5,34.4,3.44,0.01
03:21:20,5.1650,0.0092,4.7691,1.5964,96.74,97.25,342.0,0.05,0.5,34.2,3.42,0.01
03:21:30,4.5080,0.1444,4.7709,1.5968,96.78,97.27,338.0,0.65,7.0,33.8,3.38,0.19
03:21:40,4.2040,0.1878,4.7731,1.5973,96.82,97.30,337.0,0.79,8.5,33.7,3.37,0.23
03:21:50,2.1840,0.1717,4.7742,1.5978,96.84,97.33,336.0,0.37,4.0,33.6,3.36,0.11
03:22:00,5.1650,0.0092,4.7743,1.5978,96.84,97.34,342.0,0.05,0.5,34.2,3.42,0.01
03:22:10,5.1650,0.0091,4.7744,1.5978,96.85,97.34,341.0,0.05,0.5,34.1,3.41,0.01
03:22:20,5.1650,0.0091,4.7746,1.5979,96.85,97.34,341.0,0.05,0.5,34.1,3.41,0.01
03:22:30,5.1650,0.0091,4.7747,1.5979,96.85,97.34,341.0,0.05,0.5,34.1,3.41,0.01
03:22:40,5.1650,0.0093,4.7748,1.5979,96.85,97.34,341.0,0.05,0.5,34.1,3.41,0.01
03:22:50,3.0220,0.2386,4.7768,1.5986,96.90,97.38,340.0,0.72,7.8,34.0,3.4,0.21
03:23:00,3.3780,0.1513,4.7783,1.5990,96.92,97.41,338.0,0.51,5.5,33.8,3.38,0.15
03:23:10,5.1650,0.0091,4.7784,1.5990,96.93,97.41,337.0,0.05,0.5,33.7,3.37,0.01
03:23:20,5.1650,0.0091,4.7785,1.5990,96.93,97.41,337.0,0.05,0.5,33.7,3.37,0.01
03:23:30,5.1650,0.0091,4.7787,1.5991,96.93,97.41,336.0,0.05,0.5,33.6,3.36,0.01
03:23:40,5.1650,0.0091,4.7788,1.5991,96.93,97.41,335.0,0.05,0.5,33.5,3.35,0.01
03:23:50,3.2360,0.2329,4.7809,1.5997,96.98,97.45,335.0,0.75,8.1,33.5,3.35,0.22
03:24:00,2.9510,0.1701,4.7823,1.6002,97.01,97.48,334.0,0.5,5.4,33.4,3.34,0.15
03:24:10,5.1650,0.0091,4.7824,1.6002,97.01,97.48,334.0,0.05,0.5,33.4,3.34,0.01
03:24:20,5.1650,0.0092,4.7825,1.6003,97.01,97.48,333.0,0.05,0.5,33.3,3.33,0.01
03:24:30,5.1650,0.0092,4.7827,1.6003,97.01,97.49,332.0,0.05,0.5,33.2,3.32,0.01
03:24:40,5.1650,0.0091,4.7828,1.6003,97.02,97.49,330.0,0.05,0.5,33.0,3.3,0.02
03:24:50,5.1650,0.0091,4.7829,1.6003,97.02,97.49,331.0,0.05,0.5,33.1,3.31,0.01
03:25:00,5.1650,0.0093,4.7831,1.6004,97.02,97.49,330.0,0.05,0.5,33.0,3.3,0.02
03:25:10,4.3620,0.1490,4.7849,1.6008,97.06,97.52,329.0,0.65,7.0,32.9,3.29,0.2
03:25:20,2.1130,0.0444,4.7851,1.6009,97.06,97.52,329.0,0.09,1.0,32.9,3.29,0.03
03:25:30,5.0360,0.0967,4.7865,1.6012,97.09,97.54,328.0,0.49,5.3,32.8,3.28,0.15
03:25:40,5.1650,0.0091,4.7866,1.6012,97.09,97.54,328.0,0.05,0.5,32.8,3.28,0.02
03:25:50,5.1650,0.0091,4.7867,1.6012,97.10,97.54,328.0,0.05,0.5,32.8,3.28,0.02
03:26:00,5.1650,0.0091,4.7869,1.6012,97.10,97.54,328.0,0.05,0.5,32.8,3.28,0.02
03:26:10,5.1650,0.0092,4.7870,1.6013,97.10,97.55,327.0,0.05,0.5,32.7,3.27,0.02
03:26:20,3.6200,0.1934,4.7889,1.6018,97.14,97.58,326.0,0.7,7.6,32.6,3.26,0.21
03:26:30,3.7080,0.2098,4.7911,1.6024,97.18,97.61,326.0,0.78,8.4,32.6,3.26,0.24
03:26:40,2.4020,0.0881,4.7917,1.6026,97.20,97.63,326.0,0.21,2.3,32.6,3.26,0.06
03:26:50,5.1640,0.0609,4.7926,1.6028,97.21,97.64,325.0,0.31,3.4,32.5,3.25,0.09
03:27:00,5.1650,0.0090,4.7927,1.6028,97.22,97.64,324.0,0.05,0.5,32.4,3.24,0.02
03:27:10,5.1650,0.0090,4.7928,1.6029,97.22,97.64,325.0,0.05,0.5,32.5,3.25,0.02
03:27:20,5.1650,0.0089,4.7930,1.6029,97.22,97.64,324.0,0.05,0.5,32.4,3.24,0.02
03:27:30,5.1650,0.0088,4.7931,1.6029,97.22,97.65,323.0,0.05,0.5,32.3,3.23,0.02
03:27:40,2.9400,0.2404,4.7950,1.6036,97.26,97.69,324.0,0.71,7.7,32.4,3.24,0.22
03:27:50,3.1650,0.1585,4.7964,1.6040,97.29,97.71,324.0,0.5,5.4,32.4,3.24,0.15
03:28:00,5.1650,0.0092,4.7966,1.6040,97.30,97.71,322.0,0.05,0.5,32.2,3.22,0.02
03:28:10,5.1650,0.0091,4.7967,1.6041,97.30,97.72,322.0,0.05,0.5,32.2,3.22,0.02
03:28:20,5.1650,0.0091,4.7968,1.6041,97.30,97.72,321.0,0.05,0.5,32.1,3.21,0.02
03:28:30,5.1650,0.0091,4.7970,1.6041,97.30,97.72,321.0,0.05,0.5,32.1,3.21,0.02
03:28:40,5.1650,0.0090,4.7971,1.6041,97.31,97.72,320.0,0.05,0.5,32.0,3.2,0.02
03:28:50,5.1650,0.0091,4.7972,1.6042,97.31,97.72,320.0,0.05,0.5,32.0,3.2,0.02
03:29:00,5.1600,0.0165,4.7975,1.6042,97.31,97.73,319.0,0.09,1.0,31.9,3.19,0.03
03:29:10,2.4310,0.2057,4.7989,1.6048,97.34,97.76,319.0,0.5,5.4,31.9,3.19,0.16
03:29:20,3.7060,0.1825,4.8007,1.6053,97.38,97.79,319.0,0.68,7.4,31.9,3.19,0.21
03:29:30,5.1650,0.0091,4.8009,1.6053,97.38,97.79,318.0,0.05,0.5,31.8,3.18,0.02
03:29:40,5.1650,0.0090,4.8010,1.6053,97.39,97.79,319.0,0.05,0.5,31.9,3.19,0.02
03:29:50,5.1650,0.0092,4.8011,1.6054,97.39,97.80,318.0,0.05,0.5,31.8,3.18,0.02
03:30:00,5.1650,0.0092,4.8013,1.6054,97.39,97.80,318.0,0.05,0.5,31.8,3.18,0.02
03:30:10,4.1130,0.2106,4.8037,1.6060,97.44,97.83,318.0,0.87,9.4,31.8,3.18,0.27
03:30:20,3.8950,0.1844,4.8057,1.6065,97.48,97.86,318.0,0.72,7.8,31.8,3.18,0.22
03:30:30,2.2080,0.1237,4.8064,1.6068,97.50,97.88,319.0,0.27,2.9,31.9,3.19,0.08
03:30:40,5.1580,0.0715,4.8074,1.6070,97.52,97.90,318.0,0.37,4.0,31.8,3.18,0.12
03:30:50,5.1650,0.0088,4.8076,1.6071,97.52,97.90,319.0,0.05,0.5,31.9,3.19,0.02
03:31:00,5.1650,0.0089,4.8077,1.6071,97.52,97.90,318.0,0.05,0.5,31.8,3.18,0.02
03:31:10,5.1650,0.0088,4.8078,1.6071,97.52,97.90,317.0,0.05,0.5,31.7,3.17,0.02
03:31:20,5.1650,0.0088,4.8079,1.6071,97.53,97.90,318.0,0.05,0.5,31.8,3.18,0.02
03:31:30,3.0620,0.1875,4.8095,1.6077,97.56,97.93,317.0,0.57,6.2,31.7,3.17,0.18
03:31:40,3.1450,0.1430,4.8108,1.6080,97.58,97.96,315.0,0.45,4.9,31.5,3.15,0.14
03:31:50,5.1650,0.0092,4.8109,1.6081,97.59,97.96,314.0,0.05,0.5,31.4,3.14,0.02
03:32:00,5.1650,0.0091,4.8110,1.6081,97.59,97.96,314.0,0.05,0.5,31.4,3.14,0.02
03:32:10,5.1650,0.0091,4.8112,1.6081,97.59,97.96,315.0,0.05,0.5,31.5,3.15,0.02
03:32:20,5.1650,0.0091,4.8113,1.6081,97.59,97.97,315.0,0.05,0.5,31.5,3.15,0.02
03:32:30,5.1650,0.0092,4.8114,1.6082,97.60,97.97,313.0,0.05,0.5,31.3,3.13,0.02
03:32:40,5.1650,0.0092,4.8116,1.6082,97.60,97.97,312.0,0.05,0.5,31.2,3.12,0.02
03:32:50,5.1650,0.0087,4.8117,1.6082,97.60,97.97,312.0,0.04,0.4,31.2,3.12,0.01
03:33:00,2.9130,0.2381,4.8136,1.6089,97.64,98.01,312.0,0.69,7.5,31.2,3.12,0.22
03:33:10,2.8170,0.1205,4.8146,1.6092,97.66,98.03,311.0,0.34,3.7,31.1,3.11,0.11
03:33:20,5.1630,0.0687,4.8156,1.6094,97.68,98.04,311.0,0.35,3.8,31.1,3.11,0.11
03:33:30,5.1650,0.0088,4.8157,1.6094,97.68,98.04,309.0,0.05,0.5,30.9,3.09,0.02
03:33:40,5.1650,0.0091,4.8158,1.6095,97.69,98.05,309.0,0.05,0.5,30.9,3.09,0.02
03:33:50,3.7400,0.1561,4.8174,1.6099,97.72,98.07,307.0,0.58,6.3,30.7,3.07,0.19
03:34:00,3.3620,0.0962,4.8183,1.6102,97.74,98.09,307.0,0.32,3.5,30.7,3.07,0.1
03:34:10,5.1650,0.0091,4.8185,1.6102,97.74,98.09,307.0,0.05,0.5,30.7,3.07,0.02
03:34:20,5.1650,0.0092,4.8186,1.6102,97.74,98.09,305.0,0.05,0.5,30.5,3.05,0.02
03:34:30,5.1650,0.0093,4.8187,1.6102,97.74,98.09,305.0,0.05,0.5,30.5,3.05,0.02
03:34:40,4.1130,0.1419,4.8203,1.6106,97.78,98.12,304.0,0.58,6.3,30.4,3.04,0.19
03:34:50,2.4120,0.1113,4.8211,1.6109,97.79,98.14,303.0,0.27,2.9,30.3,3.03,0.09
03:35:00,5.1650,0.0091,4.8212,1.6110,97.80,98.14,303.0,0.05,0.5,30.3,3.03,0.02
03:35:10,5.1650,0.0091,4.8214,1.6110,97.80,98.14,302.0,0.05,0.5,30.2,3.02,0.02
03:35:20,3.3700,0.1424,4.8227,1.6114,97.83,98.16,301.0,0.48,5.2,30.1,3.01,0.16
03:35:30,5.1650,0.0091,4.8228,1.6114,97.83,98.16,301.0,0.05,0.5,30.1,3.01,0.02
03:35:40,5.1650,0.0092,4.8230,1.6114,97.83,98.17,300.0,0.05,0.5,30.0,3.0,0.02
03:35:50,3.5280,0.1553,4.8245,1.6119,97.86,98.19,299.0,0.55,5.9,29.9,2.99,0.18
03:36:00,5.1650,0.0091,4.8246,1.6119,97.86,98.19,299.0,0.05,0.5,29.9,2.99,0.02
03:36:10,5.1650,0.0091,4.8247,1.6119,97.87,98.19,298.0,0.05,0.5,29.8,2.98,0.02
03:36:20,5.0680,0.1222,4.8265,1.6123,97.90,98.22,298.0,0.62,6.7,29.8,2.98,0.21
03:36:30,4.7590,0.1031,4.8278,1.6125,97.93,98.23,298.0,0.49,5.3,29.8,2.98,0.16
03:36:40,5.1650,0.0091,4.8279,1.6126,97.93,98.23,297.0,0.05,0.5,29.7,2.97,0.02
03:36:50,3.9370,0.1412,4.8295,1.6130,97.96,98.26,297.0,0.56,6.1,29.7,2.97,0.19
03:37:00,5.1650,0.0092,4.8296,1.6130,97.97,98.26,296.0,0.05,0.5,29.6,2.96,0.02
03:37:10,5.1650,0.0092,4.8298,1.6130,97.97,98.26,294.0,0.05,0.5,29.4,2.94,0.02
03:37:20,2.9850,0.2078,4.8315,1.6136,98.00,98.30,295.0,0.62,6.7,29.5,2.95,0.21
03:37:30,3.5530,0.1180,4.8326,1.6139,98.03,98.32,295.0,0.42,4.5,29.5,2.95,0.14
03:37:40,5.1650,0.0090,4.8328,1.6139,98.03,98.32,294.0,0.05,0.5,29.4,2.94,0.02
03:37:50,5.0200,0.1203,4.8345,1.6143,98.06,98.34,294.0,0.6,6.5,29.4,2.94,0.2
03:38:00,4.8900,0.0875,4.8356,1.6145,98.09,98.35,294.0,0.43,4.6,29.4,2.94,0.14
03:38:10,5.1650,0.0091,4.8358,1.6145,98.09,98.35,294.0,0.05,0.5,29.4,2.94,0.02
03:38:20,3.8040,0.1353,4.8372,1.6149,98.12,98.38,294.0,0.51,5.5,29.4,2.94,0.17
03:38:30,5.1650,0.0092,4.8373,1.6149,98.12,98.38,294.0,0.05,0.5,29.4,2.94,0.02
03:38:40,5.1650,0.0090,4.8375,1.6150,98.12,98.38,293.0,0.05,0.5,29.3,2.93,0.02
03:38:50,2.3510,0.1944,4.8387,1.6155,98.15,98.41,292.0,0.46,5.0,29.2,2.92,0.16
03:39:00,5.1650,0.0091,4.8389,1.6155,98.15,98.42,292.0,0.05,0.5,29.2,2.92,0.02
03:39:10,5.1650,0.0087,4.8390,1.6156,98.16,98.42,292.0,0.04,0.4,29.2,2.92,0.01
03:39:20,4.5070,0.1207,4.8405,1.6159,98.19,98.44,293.0,0.54,5.8,29.3,2.93,0.18
03:39:30,5.1470,0.1007,4.8419,1.6162,98.22,98.45,292.0,0.52,5.6,29.2,2.92,0.18
03:39:40,5.1650,0.0091,4.8421,1.6162,98.22,98.46,291.0,0.05,0.5,29.1,2.91,0.02
03:39:50,4.3180,0.1311,4.8436,1.6166,98.25,98.48,292.0,0.57,6.2,29.2,2.92,0.19
03:40:00,2.1720,0.0752,4.8441,1.6168,98.26,98.49,292.0,0.16,1.7,29.2,2.92,0.05
03:40:10,5.1650,0.0092,4.8442,1.6168,98.26,98.49,292.0,0.05,0.5,29.2,2.92,0.02
03:40:20,5.1650,0.0092,4.8444,1.6168,98.26,98.49,290.0,0.05,0.5,29.0,2.9,0.02
03:40:30,1.9980,0.0722,4.8448,1.6170,98.27,98.51,291.0,0.14,1.5,29.1,2.91,0.05
03:40:40,5.1650,0.0091,4.8449,1.6171,98.28,98.51,291.0,0.05,0.5,29.1,2.91,0.02
03:40:50,5.1650,0.0092,4.8450,1.6171,98.28,98.51,290.0,0.05,0.5,29.0,2.9,0.02
03:41:00,2.0540,0.0885,4.8455,1.6173,98.29,98.52,291.0,0.18,1.9,29.1,2.91,0.06
03:41:10,5.1650,0.0092,4.8457,1.6174,98.29,98.53,290.0,0.05,0.5,29.0,2.9,0.02
03:41:20,5.1650,0.0090,4.8458,1.6174,98.29,98.53,289.0,0.05,0.5,28.9,2.89,0.02
03:41:30,5.1620,0.0085,4.8459,1.6174,98.30,98.53,289.0,0.04,0.4,28.9,2.89,0.01
