Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Irradiance/100,Power(W),Efficiency(%),Power Score,Sun Score,Efficiency Score
00:00:00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,120.0,1.2,0.0,0.0,12.0,0.0,12.0
00:00:10,0.0000,0.0000,0.0000,0.0000,0.00,0.00,119.1,1.191,0.0,0.0,11.9,0.0,11.9
00:00:20,2.7640,0.6779,0.0052,0.0019,0.04,0.05,119.3,1.193,1.87,0.9,11.9,17.8,-5.9
00:00:30,2.7590,0.6783,0.0104,0.0038,0.08,0.11,119.4,1.194,1.87,0.89,11.9,17.8,-5.9
00:00:40,2.7530,0.6756,0.0156,0.0056,0.12,0.16,119.5,1.195,1.86,0.89,12.0,17.7,-5.7
00:00:50,2.7480,0.6755,0.0207,0.0075,0.15,0.22,119.3,1.193,1.86,0.89,11.9,17.7,-5.8
00:01:00,2.7410,0.6706,0.0258,0.0094,0.19,0.27,118.1,1.181,1.84,0.89,11.8,17.5,-5.7
00:01:10,2.7340,0.6619,0.0309,0.0112,0.23,0.33,116.7,1.167,1.81,0.89,11.7,17.2,-5.5
00:01:20,2.7250,0.6512,0.0358,0.0130,0.27,0.38,114.3,1.143,1.77,0.88,11.4,16.9,-5.5
00:01:30,2.7190,0.6426,0.0406,0.0148,0.30,0.43,112.5,1.125,1.75,0.89,11.3,16.7,-5.4
00:01:40,2.7130,0.6387,0.0455,0.0166,0.34,0.48,111.6,1.116,1.73,0.89,11.2,16.5,-5.3
00:01:50,2.7100,0.6389,0.0503,0.0184,0.37,0.54,111.2,1.112,1.73,0.89,11.1,16.5,-5.4
00:02:00,2.7060,0.6395,0.0551,0.0201,0.41,0.59,111.5,1.115,1.73,0.89,11.2,16.5,-5.3
00:02:10,2.7020,0.6398,0.0599,0.0219,0.44,0.64,111.5,1.115,1.73,0.89,11.2,16.5,-5.3
00:02:20,2.6990,0.6423,0.0647,0.0237,0.48,0.69,110.9,1.109,1.73,0.89,11.1,16.5,-5.4
00:02:30,2.6970,0.6463,0.0695,0.0255,0.52,0.74,111.4,1.114,1.74,0.89,11.1,16.6,-5.5
00:02:40,2.6940,0.6493,0.0744,0.0273,0.55,0.80,112.4,1.124,1.75,0.89,11.2,16.7,-5.5
00:02:50,2.6910,0.6523,0.0793,0.0291,0.59,0.85,112.9,1.129,1.76,0.89,11.3,16.8,-5.5
00:03:00,2.6890,0.6561,0.0842,0.0309,0.62,0.90,112.7,1.127,1.76,0.89,11.3,16.8,-5.5
00:03:10,2.7060,0.6567,0.0891,0.0328,0.66,0.96,113.5,1.135,1.78,0.9,11.4,17.0,-5.6
00:03:20,2.7010,0.6531,0.0940,0.0346,0.70,1.01,113.3,1.133,1.76,0.89,11.3,16.8,-5.5
00:03:30,2.6980,0.6521,0.0989,0.0364,0.73,1.06,113.1,1.131,1.76,0.89,11.3,16.8,-5.5
00:03:40,2.6940,0.6519,0.1038,0.0382,0.77,1.11,112.7,1.127,1.76,0.89,11.3,16.8,-5.5
00:03:50,2.6910,0.6502,0.1086,0.0400,0.81,1.17,112.5,1.125,1.75,0.89,11.3,16.7,-5.4
00:04:00,2.6870,0.6482,0.1135,0.0418,0.84,1.22,112.0,1.12,1.74,0.89,11.2,16.6,-5.4
00:04:10,2.6850,0.6482,0.1183,0.0436,0.88,1.27,111.6,1.116,1.74,0.89,11.2,16.6,-5.4
00:04:20,2.6830,0.6508,0.1232,0.0454,0.91,1.32,112.1,1.121,1.75,0.89,11.2,16.7,-5.5
00:04:30,2.6820,0.6552,0.1280,0.0472,0.95,1.38,112.4,1.124,1.76,0.89,11.2,16.8,-5.6
00:04:40,2.6800,0.6569,0.1329,0.0491,0.99,1.43,112.3,1.123,1.76,0.9,11.2,16.8,-5.6
00:04:50,2.6760,0.6552,0.1378,0.0509,1.02,1.48,112.1,1.121,1.75,0.89,11.2,16.7,-5.5
00:05:00,2.6730,0.6538,0.1426,0.0527,1.06,1.54,110.8,1.108,1.75,0.9,11.1,16.7,-5.6
00:05:10,2.6710,0.6507,0.1475,0.0545,1.09,1.59,109.8,1.098,1.74,0.91,11.0,16.6,-5.6
00:05:20,2.6680,0.6488,0.1523,0.0563,1.13,1.64,109.2,1.092,1.73,0.91,10.9,16.5,-5.6
00:05:30,2.6650,0.6474,0.1571,0.0581,1.16,1.69,108.8,1.088,1.73,0.91,10.9,16.5,-5.6
00:05:40,2.6630,0.6443,0.1618,0.0599,1.20,1.75,107.9,1.079,1.72,0.91,10.8,16.4,-5.6
00:05:50,2.6610,0.6421,0.1666,0.0617,1.24,1.80,107.8,1.078,1.71,0.91,10.8,16.3,-5.5
00:06:00,2.6600,0.6445,0.1714,0.0635,1.27,1.85,108.0,1.08,1.71,0.9,10.8,16.3,-5.5
00:06:10,2.6600,0.6481,0.1761,0.0653,1.31,1.90,108.4,1.084,1.72,0.91,10.8,16.4,-5.6
00:06:20,2.6590,0.6543,0.1810,0.0671,1.34,1.96,109.5,1.095,1.74,0.91,11.0,16.6,-5.6
00:06:30,2.6590,0.6597,0.1858,0.0689,1.38,2.01,110.6,1.106,1.75,0.9,11.1,16.7,-5.6
00:06:40,2.6570,0.6617,0.1907,0.0708,1.41,2.06,110.9,1.109,1.76,0.91,11.1,16.8,-5.7
00:06:50,2.6560,0.6653,0.1956,0.0726,1.45,2.12,111.0,1.11,1.77,0.91,11.1,16.9,-5.8
00:07:00,2.6560,0.6715,0.2006,0.0745,1.49,2.17,112.2,1.122,1.78,0.91,11.2,17.0,-5.8
00:07:10,2.6570,0.6859,0.2057,0.0764,1.52,2.23,113.8,1.138,1.82,0.91,11.4,17.3,-5.9
00:07:20,2.6630,0.7156,0.2109,0.0784,1.56,2.28,118.6,1.186,1.91,0.92,11.9,18.2,-6.3
00:07:30,2.6770,0.7724,0.2167,0.0805,1.61,2.35,125.5,1.255,2.07,0.94,12.6,19.7,-7.1
00:07:40,2.7550,1.0376,0.2246,0.0834,1.67,2.43,183.2,1.832,2.86,0.89,18.3,27.2,-8.9
00:07:50,2.7000,0.8774,0.2312,0.0858,1.71,2.50,146.3,1.463,2.37,0.93,14.6,22.6,-8.0
00:08:00,2.7400,1.0156,0.2389,0.0886,1.77,2.58,163.8,1.638,2.78,0.97,16.4,26.5,-10.1
00:08:10,2.6920,0.8700,0.2454,0.0911,1.82,2.65,147.2,1.472,2.34,0.91,14.7,22.3,-7.6
00:08:20,2.6920,0.8811,0.2520,0.0935,1.87,2.73,146.5,1.465,2.37,0.92,14.7,22.6,-7.9
00:08:30,2.8080,1.2645,0.2619,0.0970,1.94,2.83,188.4,1.884,3.55,1.08,18.8,33.8,-15.0
00:08:40,2.8610,1.4367,0.2733,0.1010,2.03,2.94,252,2.52,4.11,0.93,25.2,39.1,-13.9
00:08:50,2.7560,1.1414,0.2821,0.1042,2.09,3.04,213,2.13,3.15,0.85,21.3,30.0,-8.7
00:09:00,2.7040,0.9815,0.2894,0.1069,2.15,3.12,167.7,1.677,2.65,0.9,16.8,25.2,-8.4
00:09:10,2.6930,0.9572,0.2966,0.1096,2.20,3.19,162.7,1.627,2.58,0.91,16.3,24.6,-8.3
00:09:20,2.6880,0.9544,0.3037,0.1122,2.25,3.27,161.3,1.613,2.57,0.91,16.1,24.5,-8.4
00:09:30,2.6790,0.9393,0.3107,0.1148,2.30,3.35,159.1,1.591,2.52,0.91,15.9,24.0,-8.1
00:09:40,2.6680,0.9133,0.3175,0.1174,2.35,3.42,153.8,1.538,2.44,0.91,15.4,23.2,-7.8
00:09:50,2.6550,0.8870,0.3240,0.1198,2.40,3.49,147.8,1.478,2.35,0.91,14.8,22.4,-7.6
00:10:00,2.6480,0.8660,0.3304,0.1222,2.45,3.56,143.3,1.433,2.29,0.91,14.3,21.8,-7.5
00:10:10,2.6430,0.8508,0.3366,0.1246,2.50,3.63,140.5,1.405,2.25,0.92,14.1,21.4,-7.3
00:10:20,2.6390,0.8435,0.3428,0.1269,2.54,3.70,138.4,1.384,2.23,0.92,13.8,21.2,-7.4
00:10:30,2.6390,0.8466,0.3490,0.1293,2.59,3.77,138.4,1.384,2.23,0.92,13.8,21.2,-7.4
00:10:40,2.6390,0.8548,0.3553,0.1317,2.63,3.84,139.3,1.393,2.26,0.93,13.9,21.5,-7.6
00:10:50,2.6460,0.8807,0.3618,0.1341,2.68,3.91,142.9,1.429,2.33,0.93,14.3,22.2,-7.9
00:11:00,2.6480,0.8955,0.3683,0.1366,2.73,3.98,147.4,1.474,2.37,0.92,14.7,22.6,-7.9
00:11:10,2.6450,0.8879,0.3749,0.1391,2.78,4.05,146.3,1.463,2.35,0.92,14.6,22.4,-7.8
00:11:20,2.6410,0.8827,0.3813,0.1415,2.83,4.13,145.5,1.455,2.33,0.92,14.6,22.2,-7.6
00:11:30,2.6360,0.8724,0.3877,0.1439,2.87,4.20,143.6,1.436,2.3,0.92,14.4,21.9,-7.5
00:11:40,2.6310,0.8598,0.3940,0.1463,2.92,4.27,141.0,1.41,2.26,0.92,14.1,21.5,-7.4
00:11:50,2.6300,0.8613,0.4003,0.1487,2.97,4.34,141.0,1.41,2.27,0.92,14.1,21.6,-7.5
00:12:00,2.6310,0.8706,0.4067,0.1511,3.01,4.41,142.3,1.423,2.29,0.92,14.2,21.8,-7.6
00:12:10,2.6340,0.8827,0.4131,0.1536,3.06,4.48,144.2,1.442,2.33,0.92,14.4,22.2,-7.8
00:12:20,2.6380,0.8962,0.4197,0.1561,3.11,4.55,145.7,1.457,2.36,0.93,14.6,22.5,-7.9
00:12:30,2.6480,0.9276,0.4265,0.1587,3.16,4.63,146.4,1.464,2.46,0.96,14.6,23.4,-8.8
00:12:40,4.9530,1.9870,0.4539,0.1642,3.36,4.79,665,6.65,9.84,0.85,66.5,93.7,-27.2
00:12:50,3.0720,1.6267,0.4677,0.1687,3.47,4.92,466,4.66,5.0,0.61,46.6,47.6,-1.0
00:13:00,2.6390,0.8804,0.4742,0.1711,3.52,4.99,148.5,1.485,2.32,0.89,14.9,22.1,-7.2
00:13:10,2.6160,0.8134,0.4801,0.1734,3.56,5.06,131.6,1.316,2.13,0.92,13.2,20.3,-7.1
00:13:20,2.6110,0.8013,0.4859,0.1756,3.60,5.12,129.8,1.298,2.09,0.92,13.0,19.9,-6.9
00:13:30,2.6080,0.7957,0.4917,0.1778,3.65,5.18,128.6,1.286,2.08,0.92,12.9,19.8,-6.9
00:13:40,2.6090,0.8059,0.4975,0.1801,3.69,5.25,129.7,1.297,2.1,0.93,13.0,20.0,-7.0
00:13:50,2.6140,0.8300,0.5035,0.1824,3.73,5.32,131.8,1.318,2.17,0.94,13.2,20.7,-7.5
00:14:00,2.7290,1.2221,0.5128,0.1858,3.80,5.42,164.5,1.645,3.34,1.16,16.5,31.8,-15.3
00:14:10,2.7560,1.3035,0.5228,0.1894,3.88,5.52,220,2.2,3.59,0.93,22.0,34.2,-12.2
00:14:20,2.7220,1.2281,0.5321,0.1928,3.94,5.62,233,2.33,3.34,0.82,23.3,31.8,-8.5
00:14:30,2.8770,1.4895,0.5440,0.1969,4.03,5.74,201,2.01,4.29,1.22,20.1,40.9,-20.8
